word	kept	dropped	passes	tier
誤診	30	10 15	10 15 | 30 | 30	jmdict
説	31	10 30	31 | 30 31 | 10 31	corpus
説得力	30	14 31	14 30 | 30 | 30 31	corpus
説明書	31	40	31 | 31 | 31 40	jmdict
説経	32	33	32 33 | 32 | 32	jmdict
説話	32 33	31	32 33 | 32 33 | 31 32 33	jmdict
読み上げ算	30	32 33	33 | 30 | 30 32	jmdict
読み取り	30 31	15	30 31 | 30 31 | 15 31	corpus
読み応え	13	19 32	13 19 | 32 | 13	jmdict
読売	27	38	27 | 27 | 27 38	jmdict
読書	31 32	33	31 32 | 31 33 | 31 32	jmdict
読破	31	15	31 | 15 31 | 31	jmdict
読者	24	20	20 | 24 | 24	corpus
課題	10 34	30	10 30 | 10 34 | 10 34	corpus
調	31	18	31 | 18 | 31	corpus
調剤	38	15	15 38 | 38 | 38	jmdict
調合	15	30 43	15 | 15 30 | 15 43	jmdict
調和	13 35	30	13 30 | 13 35 | 13 35	jmdict
調律	32 45	15	32 45 | 15 | 32 45	jmdict
調教	15 33	30	15 33 | 15 30 | 15 33	jmdict
談	31	35	31 | 31 | 31 35	corpus
談合	35 36	37	35 36 | 35 36 | 35 37	jmdict
談笑	35	31	31 35 | 35 | 35	jmdict
請求	34	35 37	34 37 | 34 | 34 35	corpus
請求書	31 40	37	31 40 | 31 37 | 31 40	corpus
請願	34 35	31	31 34 | 34 35 | 34 35	jmdict
諍い	35	10	10 35 | 35 | 35	jmdict
論	30 31	32	30 31 | 30 31 | 31 32	corpus
論告	31	36	31 36 | 31 | 31	jmdict
論壇	27 31	32	27 | 31 32 | 27 31	jmdict
論外	13	10	10 | 13 | 13	jmdict
論客	24	31	24 | 24 | 24 31	jmdict
論拠	30	10 31	30 | 30 31 | 10 30	corpus
論法	30	31	30 | 30 31 | 30	jmdict
論結	31	10	10 | 31 | 31	corpus
論考	31 32	30	31 32 | 31 32 | 30 32	corpus
論語	31 32	33	31 32 | 31 32 33 | 32	jmdict
論議	31	30 35	31 35 | 30 31 | 31	corpus
諜報	30 36	31	30 36 | 30 36 | 31 36	corpus
諸刃		13 18 40 45	45 | 18 | 13 40	jmdict
諸島	17	26 50	17 50 | 26 | 17	jmdict
諸悪	10	13	10 | 10 13 | 10	jmdict
諾否	10	34	10 | 10 | 34	jmdict
謀反	36	15	15 36 | 36 | 36	jmdict
謀議	30	31 35 36	30 36 | 30 35 | 30 31	jmdict
謄本	31	40	31 | 31 | 31 40	jmdict
謎	10	30	10 | 10 30 | 10	jmdict
謎々	31	10 32 33	31 33 | 10 31 | 31 32	jmdict
謙虚	13	30	13 | 13 | 30	jmdict
謙遜	30	35	30 | 30 35 | 30	jmdict
講	31 35	15	31 35 | 35 | 15 31	corpus
講座	32 38	31	31 38 | 32 38 | 32 38	jmdict
講演	31	32	31 | 31 | 31 32	corpus
講義	31	32	31 32 | 31 | 31	corpus
講話	31	32	31 | 31 32 | 31	jmdict
謝	35	31	35 | 31 35 | 35	corpus
謝恩会	35	33	35 | 33 35 | 35	jmdict
謝意	30	35	30 | 30 | 30 35	jmdict
謝礼	37	35	35 37 | 37 | 37	jmdict
謝辞	31	35	31 | 31 35 | 31	jmdict
謳歌	30 33	35	30 33 | 33 | 30 35	jmdict
謹厳	13	30	13 30 | 13 | 13	jmdict
識別番号	19	10	10 | 19 | 19	corpus
譜	32	40	32 | 32 | 32 40	corpus
警ら	36	31	31 36 | 36 | 36	jmdict
警備	36	34	36 | 36 | 34 36	corpus
警告	31	35	31 | 31 | 31 35	corpus
警報	31	45	31 45 | 31 | 31	corpus
警察官	24	36	24 | 24 | 24 36	corpus
警察手帳	40	36	40 | 40 | 36 40	jmdict
警笛	45	31	31 45 | 45 | 45	jmdict
警護	36	34 35	34 36 | 36 | 35 36	jmdict
警鐘	31 40	35	31 35 | 31 40 | 31 40	corpus
議	31	35	31 | 31 35 | 31	corpus
議会主義	36	33	36 | 33 36 | 36	jmdict
議会政治	36	38	36 | 36 38 | 36	jmdict
議場	44	27	44 | 44 | 27 44	jmdict
議席	36	25 34	34 | 25 36 | 36	jmdict
議案	10 36	34	10 34 | 10 36 | 10 36	jmdict
議決	34 36	31	34 36 | 31 34 | 34 36	jmdict
議長	24 36	27	24 36 | 24 36 | 24 27	jmdict
譲歩	35	15 34	35 | 15 35 | 34 35	corpus
護国	36	26	26 36 | 36 | 36	jmdict
護持	30	15 34	15 34 | 30 | 30	jmdict
護衛	35	36	35 | 35 | 35 36	jmdict
護身	34	30	34 | 34 | 30 34	jmdict
護送	15 36	35	15 36 | 15 36 | 15 35	jmdict
谷川	50	17	17 50 | 50 | 50	jmdict
豆知識	30	10 31 33	10 31 | 30 33 | 30	jmdict
豊作	47	13 38	13 38 | 47 | 47	jmdict
豊満	13	18	18 | 13 | 13	jmdict
豊漁	38	55	38 | 38 55 | 38	jmdict
豚肉	43	55	43 55 | 43 | 43	jmdict
象徴	10	30 40	10 | 10 30 | 10 40	corpus
象牙	41 51	55	41 51 | 41 55 | 41 51	jmdict
豪族	24	26 36	24 26 | 24 | 24 36	jmdict
貝塚	33 47	50	33 47 | 33 47 | 33 50	jmdict
貝殻	40 55	51 53	40 53 | 40 55 | 51 55	jmdict
負	10 13	19	19 | 10 13 | 10 13	corpus
負け	13	10 15	10 13 | 13 | 13 15	jmdict
負け犬	20	55	20 | 20 55 | 20	jmdict
負け越し	19	10 15	10 19 | 15 | 19	jmdict
負担	14 34	19 37	14 34 | 14 37 | 19 34	corpus
財	37	40	37 | 37 | 37 40	corpus
財力	37	14	37 | 37 | 14 37	jmdict
財務官	24	36	24 36 | 24 | 24	jmdict
財務省	27	36	27 | 27 | 27 36	corpus
財布	40	45	40 45 | 40 | 40	jmdict
財政投融資	37	36 38	36 37 | 37 38 | 37	jmdict
財界	27 38	26 37	26 37 | 27 38 | 27 38	jmdict
財閥	27	37 38	27 37 | 27 38 | 27	jmdict
貢献	15 35	34	15 35 | 15 35 | 34 35	corpus
貧	19	13	13 | 19 | 19	jmdict
貧困	13	19 37	13 37 | 13 | 13 19	jmdict
貧打	10	15	10 | 15 | 10	jmdict
貧相	13	18	13 | 13 | 13 18	jmdict
貨幣	37	40 51	37 40 | 37 51 | 37	jmdict
貨物船	45	40	45 | 45 | 40 45	corpus
販売	37	38	37 | 37 38 | 37	corpus
販路	37	38	37 | 37 38 | 37	jmdict
責め	35	15	35 | 35 | 15 35	jmdict
責任転嫁	30	15 34 35	15 | 30 35 | 30 34	jmdict
貯蔵	37	15 38 47	37 47 | 15 37 | 37 38	corpus
貯蔵タンク	45	47	45 | 45 47 | 45	corpus
貯蔵庫	44	45	44 | 44 | 44 45	jmdict
貴人	20	25	20 | 20 25 | 20	jmdict
貴公子	20	24	20 | 20 | 20 24	jmdict
貴族	20 25	24	20 25 | 24 25 | 20 25	jmdict
買い得	37	13	13 37 | 37 | 37	jmdict
買い手	24	37	24 | 24 | 24 37	jmdict
貸本	40	31 32	31 40 | 32 40 | 40	jmdict
費消	37	15	37 | 15 37 | 37	jmdict
賀状	31	40	31 | 31 | 31 40	jmdict
賄	37	15	15 37 | 37 | 37	corpus
賄い	43	33	43 | 43 | 33 43	jmdict
資	37	41 51	37 51 | 37 41 | 37	corpus
資料	31 32	40	31 40 | 31 32 | 31 32	corpus
資料集	31 32	40	31 32 | 32 | 31 40	corpus
資本主義	33 36	38	33 36 | 36 38 | 33 36	jmdict
資源	40	37 41	40 | 40 41 | 37 40	corpus
資質	13	30	13 | 30 | 13	jmdict
資金繰り	37	38	37 38 | 37 | 37	jmdict
賛	30	34 35	30 | 30 35 | 30 34	corpus
賛助	35	37	35 | 35 | 35 37	jmdict
賛成	30	34 35	30 | 30 35 | 30 34	jmdict
賛辞	31	35	31 | 31 | 31 35	jmdict
賞味	43	13	43 | 13 | 43	jmdict
賞賛	30 35	31	30 35 | 30 35 | 30 31	jmdict
賠償	37	34	37 | 34 37 | 37	corpus
賠償金	37	34	34 37 | 37 | 37	jmdict
賢所	44	33 50	44 50 | 44 | 33 44	jmdict
賢母	21	20	21 | 21 | 20 21	jmdict
賢者	20	24 30	20 24 | 20 30 | 20	jmdict
質	13	10 18 19	13 19 | 13 18 | 10 13	corpus
質問	31	35	31 | 31 | 31 35	corpus
質実	13	33	13 | 13 | 13 33	jmdict
賭け	37	35	35 | 37 | 37	jmdict
賭博	33	35	33 | 33 | 35	jmdict
購買	37	38	37 | 37 | 37 38	jmdict
贈り主	20	24 37	20 | 20 37 | 24	jmdict
贈答	35	37	35 | 35 37 | 35	jmdict
贋作	32	40	32 | 32 | 32 40	jmdict
赤信号	45	31 50	31 50 | 45 | 45	jmdict
赤地	47	18	18 | 47 | 47	jmdict
赤外線	50	52	50 | 50 52 | 50	jmdict
赤旗	40	10 31	40 | 31 40 | 10	jmdict
赤血球	56	53	56 | 53 56 | 56	jmdict
赤軍	27	36	27 | 27 36 | 27	jmdict
走り幅跳び	33	15	15 33 | 33 | 33	jmdict
走り書き	31	32	31 | 31 | 31 32	jmdict
走り高跳び	33	32	33 | 32 33 | 33	jmdict
走塁	32	15	32 | 32 | 15	jmdict
赴任	15	38	15 | 15 | 15 38	jmdict
起伏	18 50	19	18 50 | 18 19 | 18 50	jmdict
起工	15	38	15 38 | 15 | 15	jmdict
起業	38	15	15 38 | 38 | 38	jmdict
起源	10 16	26	10 16 | 10 16 | 16 26	corpus
起用	15 36	38	15 38 | 15 36 | 15 36	corpus
起訴状	31	34 36 40	31 36 | 31 34 | 31 40	corpus
起訴猶予	36	34	36 | 36 | 34 36	jmdict
超党派	25 36	27	25 36 | 25 36 | 27 36	corpus
超能力	30	14	14 | 30 | 30	jmdict
超過	19	10	10 19 | 19 | 19	corpus
越冬	15	16	15 | 15 | 15 16	jmdict
越境	17	15	17 | 17 | 15 17	corpus
越年	16	15 57	15 16 | 16 | 16 57	jmdict
越幾斯		23 26 55	55 | 26 | 23	jmdict
趨勢	13	15	13 | 13 15 | 13	jmdict
足し	15	19	15 | 15 | 19	corpus
足し算	19	30	19 | 19 | 30	jmdict
足ずり	15 56	30	30 56 | 15 56 | 15	jmdict
足並み	35	13 15	35 | 15 35 | 13 35	corpus
足元	17	56	17 | 17 | 17 56	jmdict
足取り	15 17	10 18	15 18 | 15 17 | 10 17	jmdict
足場	17 44	30 45	17 44 | 17 30 44 | 17 44 45	corpus
足手まとい	10	22	22 | 10 | 10	jmdict
足掛かり	30	40	30 | 30 40 | 30	corpus
足掛け	16	19	16 | 16 19 | 16	jmdict
足跡	56	10 17 18	18 56 | 10 56 | 17 56	jmdict
足踏み	15	56	15 | 15 | 15 56	jmdict
跡	17	12 18	12 17 | 17 18 | 17	corpus
跡取り	24	20	24 | 24 | 20 24	jmdict
跡継ぎ	24	20 21	21 24 | 20 24 | 24	jmdict
路地	17	47	17 | 17 | 17 47	jmdict
路線図	17 40	31 32	17 32 | 31 40 | 17 40	jmdict
路面	47	17	17 47 | 47 | 47	jmdict
跳ね上がり	15	19	15 19 | 15 | 15	jmdict
跳馬	45	32	32 45 | 45 | 45	jmdict
踊り子	24	32	24 32 | 24 | 24	jmdict
踏み切り	15 44	17	15 | 15 44 | 17 44	corpus
踏み絵	33 34	40	33 40 | 34 | 33 34	jmdict
踏切	44 47	45	44 47 | 44 47 | 44 45	jmdict
踏襲	15	30	15 30 | 15 | 15	corpus
躍り	15	32	15 32 | 15 | 15	jmdict
躍進	15	19 38	15 38 | 15 19 | 15	jmdict
身なり	18 33	42	18 33 | 18 33 | 18 42	jmdict
身代わり	22	35	22 35 | 22 | 22	jmdict
身代金要求	31 37	34 36	31 34 | 31 37 | 31 36 37	jmdict
身元	20	25	20 | 20 | 20 25	corpus
身内	21	22	21 | 21 | 21 22	jmdict
身分	25	33	25 | 25 33 | 25	corpus
身分証明	40	34	34 40 | 40 | 40	corpus
身勝手	30	13	13 | 30 | 30	jmdict
身辺	17	33	17 | 17 | 17 33	jmdict
身重	57	13 18 56	18 56 | 57 | 13 57	jmdict
躾	33	30	33 | 33 | 30 33	jmdict
車検	38	34 45	34 45 | 38 | 38	jmdict
車止め	45	47	45 | 45 47 | 45	jmdict
車種	11	40 45	11 40 | 11 | 11 45	jmdict
車載	45	38 40	40 45 | 45 | 38	corpus
軌跡	15 17	18	15 17 | 17 18 | 15 17	corpus
軌道	17	15 18 52	17 52 | 15 17 | 17 18	jmdict
軍備	40	36	40 | 36 | 40	corpus
軍兵	24	36	24 | 24 36 | 24	jmdict
軍務	36	34 38	36 | 38 | 34 36	jmdict
軍勢	20	27 36	20 36 | 27 | 20	jmdict
軍国	26	36	26 | 26 36 | 26	jmdict
軍国主義	36	33	36 | 33 36 | 36	jmdict
軍属	24	36	24 | 24 36 | 24	jmdict
軍機	10 36	34	10 36 | 34 36 | 10 36	jmdict
軍歌	32	33	32 | 32 33 | 32	jmdict
軍港	26 44	17 47	26 44 47 | 26 44 | 17 44	jmdict
軍用	13	36	13 | 36 | 13	corpus
軍票	37	40	37 | 37 | 37 40	jmdict
軍配	45	34 40	45 | 34 45 | 40	jmdict
軍隊	27	36	27 | 27 36 | 27	jmdict
軟投	15	38	15 | 15 | 38	jmdict
軟派		22 24 33	22 | 24 | 33	jmdict
軟調	13	19	13 | 13 19 | 13	jmdict
転々	15	17	15 17 | 15 | 15	jmdict
転任	15	24 38	15 24 | 15 | 15 38	jmdict
転向	15	30	15 30 | 15 | 15	jmdict
転居	15	17	15 17 | 15 | 15	corpus
転送	15	31	15 | 15 | 15 31	corpus
転進	15	36	15 | 15 36 | 15	jmdict
軸	17 45	18	17 18 | 17 45 | 17 45	corpus
軸足	30 56	17	30 56 | 30 56 | 17 30	jmdict
軽	19	42	42 | 19 | 19	jmdict
軽機関銃	45	40	45 | 40 45 | 45	jmdict
軽率	13	30	13 | 30 | 13	jmdict
軽自動車	45	40	45 | 45 | 40 45	jmdict
軽重	19	13	19 | 13 19 | 19	jmdict
軽量	19	13	13 19 | 19 | 19	corpus
較	10	30	10 | 30 | 10	corpus
輪	18	22 40	18 40 | 18 22 | 18	jmdict
輪切り	18	19	18 19 | 18 | 18	jmdict
輪廻	33 57	15 50	15 57 | 33 50 | 33 57	jmdict
輪番	30	16 35	16 | 30 | 30 35	jmdict
輪転機	45	32	45 | 32 45 | 45	jmdict
輸出超過	37	38	37 38 | 37 | 37	jmdict
輸液	43	51	43 | 43 51 | 43	jmdict
輸血	15 57	33	15 33 | 15 57 | 15 57	corpus
辛勝	10	14	10 | 10 | 10 14	jmdict
辛口	13	18 43	13 18 | 13 43 | 13	jmdict
辛苦	30	13	30 | 30 | 13 30	jmdict
辞	31	34	31 | 31 | 31 34	corpus
辞令	31 36	34	31 36 | 31 36 | 31 34	jmdict
辞意	30	34	30 | 30 | 30 34	jmdict
辞林	31 32	40	31 40 | 31 32 | 31 32	jmdict
辞表	31	34	31 34 | 31 | 31	jmdict
辞退	34	15 35	34 35 | 34 | 15 34	jmdict
農	38	47	38 47 | 38 | 38	corpus
農事	38	33	38 | 33 38 | 38	jmdict
農地改革	15 36	38 47	15 36 | 15 36 38 | 36 47	jmdict
農学	32	31 38	31 | 32 38 | 32	jmdict
農耕	38	33 47	38 | 38 47 | 33 38	jmdict
農道	17 47	44	47 | 17 47 | 17 44	jmdict
辺地	17	26 47	17 26 | 17 | 17 47	jmdict
辻堂	44	17 26	44 | 26 | 17 44	jmdict
辻褄	10	13	10 13 | 10 | 10	jmdict
迅速	13	16 19	13 16 | 13 | 13 19	corpus
迎	15	16	15 16 | 15 | 15	corpus
迎合	35	30	35 | 30 35 | 35	jmdict
近く	17	19	17 19 | 17 | 17	corpus
近接	17	19	17 | 17 19 | 17	corpus
近況	10 16	13	10 16 | 10 13 | 10 16	jmdict
近海	17 50	52	17 50 | 17 50 | 17 52	jmdict
近眼	57	56	56 | 57 | 57	jmdict
近衛	24 36	25	25 36 | 24 36 | 24 36	jmdict
近道	17	30 45	17 45 | 17 30 | 17	jmdict
近郊	17	26	17 | 17 26 | 17	corpus
返	15	35	15 35 | 15 | 15	corpus
返り点	31	40	31 | 31 40 | 31	jmdict
返上	15	34	15 34 | 15 | 15	jmdict
返信	31	35	31 35 | 31 | 31	jmdict
返却	15	35 37	15 35 | 15 | 15 37	corpus
返還	15	37	15 | 15 37 | 15	jmdict
迫力	14	13	14 | 13 14 | 14	jmdict
迫害	36	15	36 | 15 36 | 36	jmdict
迫真	13	32	13 | 13 | 32	jmdict
迷彩	18 42	45	18 42 | 42 45 | 18 42	jmdict
迷惑	13	10	13 | 10 13 | 13	corpus
迷惑メール	31	40	31 | 31 | 31 40	corpus
迷惑行為	10 35	15	15 | 10 35 | 10 35	jmdict
追い出し	15	36	15 | 15 | 15 36	corpus
追い込み	15	30	15 | 15 | 15 30	corpus
追っかけ	24	20 22 35	20 35 | 22 24 | 24	jmdict
追及	36	15 30 31 35	31 36 | 30 35 | 15 36	corpus
追従	15	35	15 | 15 | 15 35	corpus
追手	24	20	20 24 | 24 | 24	jmdict
追求	30 36	31	30 31 | 30 36 | 30 36	jmdict
追究	30	31	30 31 | 30 | 30	jmdict
追記	31	32	31 | 31 32 | 31	corpus
追認	31 34	35	31 34 | 31 34 | 34 35	corpus
追跡	15	30	15 | 15 30 | 15	corpus
退会	15 35	27	15 35 | 15 27 | 15 35	jmdict
退化	15	57	15 | 15 57 | 15	jmdict
退却	15	36	15 | 15 | 15 36	jmdict
退団	15	27	15 27 | 15 | 15	jmdict
退学	15 33	34	15 34 | 15 33 | 15 33	jmdict
退官	15 36	24	15 36 | 15 36 | 15 24	jmdict
退屈	30	13	30 | 13 30 | 30	jmdict
退廃	13	15	13 | 13 15 | 13	jmdict
退治	15	36	15 36 | 15 | 15	jmdict
退路	17	30	17 | 17 | 17 30	jmdict
退避	15	17	15 | 15 | 15 17	corpus
送り	15 31	35	15 35 | 15 31 | 15 31	corpus
送り先	17	20 22 35	17 35 | 17 20 | 17 22	jmdict
送り出し	15	35	15 | 15 | 15 35	jmdict
送り手	24	20	20 24 | 24 | 24	corpus
送り込み	15	35	15 | 15 | 15 35	corpus
送受	31	35	31 | 31 | 31 35	jmdict
送稿	31	32	31 | 31 | 31 32	jmdict
送風	15	45	15 45 | 15 | 15	jmdict
逃げ腰	13 18	30	13 30 | 13 18 | 13 18	jmdict
逃げ足	56	14	14 56 | 56 | 56	jmdict
逃げ道	17	30 45	17 45 | 17 30 | 17	jmdict
逃亡	15	17	15 | 15 17 | 15	jmdict
逃避行	15	17	15 | 15 17 | 15	jmdict
逆	13	15 18	13 18 | 13 15 | 13	corpus
逆境	13	14	13 | 13 14 | 13	jmdict
逆手	30	45 56	30 | 30 45 | 30 56	corpus
逆探知	15 30	45	15 30 | 30 45 | 15 30	jmdict
逆流	15	50	15 | 15 50 | 15	jmdict
逆立ち	15	18	15 | 15 | 15 18	jmdict
逆襲	15	36	15 | 15 | 15 36	jmdict
逆輸入	37	38	37 | 37 | 37 38	jmdict
透かし	40	18 45	40 | 40 45 | 18 40	jmdict
透徹	13	30	13 | 13 | 30	jmdict
透析	45	57	45 | 57 | 45	corpus
透過	15	50	15 | 15 50 | 15	jmdict
途上	13	16 17	13 | 13 | 16 17	corpus
途中	16 17	19	16 17 | 16 19 | 16 17	corpus
通し	15	30 34 35	15 35 | 34 | 15 30	corpus
通り	17	10	10 17 | 17 | 17	corpus
通りすがり	20 22	24	20 22 | 20 22 | 24	jmdict
通り魔	24	20	20 | 24 | 24	jmdict
通例	10 33	30	30 33 | 10 33 | 10 33	corpus
通信	31 35	38	31 35 | 31 35 | 31 38	corpus
通信システム	27 45	38	27 45 | 27 38 45 | 27 45	corpus
通信プロトコル	31 45	38	31 38 | 31 45 | 31 45	corpus
通史	33	32	33 | 33 | 32 33	jmdict
通告	31 34	35	31 34 | 31 35 | 31 34	corpus
通巻	19	32	19 | 19 | 19 32	jmdict
通念	30	10	30 | 30 | 10 30	jmdict
通性		13 18 53 57	13 | 18 | 53 57	jmdict
通気	15	44 50	15 | 15 50 | 15 44	jmdict
通用	35	10 13 15	15 | 10 35 | 13 35	corpus
通用門	44	45	44 45 | 44 | 44	jmdict
通知表	31	40	31 | 31 40 | 31	jmdict
通行止め	15 36	34	15 34 | 15 36 | 15 36	jmdict
通話	31	35	31 | 31 35 | 31	corpus
通説	10 31	30	10 31 | 10 31 | 10 30	jmdict
通関	38	37	38 | 37 | 38	jmdict
通院	15	33	15 | 33 | 15	jmdict
速度	19	14	19 | 19 | 14 19	corpus
速攻	15	14 36	15 | 14 36 | 15	jmdict
速球	40	15	15 | 40 | 40	jmdict
速記	31	32	31 | 31 | 31 32	jmdict
速達	31	38	31 38 | 31 | 31	jmdict
造り酒屋	38 44	27	38 44 | 38 44 | 27 38	jmdict
造作	15 44	32	15 44 | 15 44 | 15 32	jmdict
造営	15	44	15 | 15 | 15 44	jmdict
造幣	38	32 37	38 | 32 38 | 37 38	jmdict
造形	32	18	32 | 32 | 18 32	jmdict
造林	15 47	38	15 47 | 15 38 | 47	jmdict
連	11	19 27	11 | 19 | 11 27	corpus
連作	32	38	32 38 | 32 | 32	jmdict
連係	35	15	35 | 35 | 15 35	jmdict
連係プレー	15 35	38	15 35 | 35 38 | 15 35	jmdict
連勝	15	14 19	15 | 14 19 | 15	jmdict
連名	31	35	35 | 31 | 31	corpus
連峰	50	52	50 | 50 | 50 52	jmdict
連帯	35	22 34	35 | 35 | 22 34 35	corpus
連座	36	34	36 | 34 36 | 36	jmdict
連戦	15	36	15 36 | 15 | 15	jmdict
連投	15	31 32	15 | 15 31 | 15 32	jmdict
連携	35	15	35 | 35 | 15 35	corpus
連歌	32	33	32 33 | 32 | 32	jmdict
連理		15 21 33	15 | 33 | 21	jmdict
連番	19	31	19 | 19 | 19 31	corpus
連立	27	35	27 | 35 | 27	corpus
連立方程式	19	30	30 | 19 | 19	corpus
連絡先	17 31	20 35	17 35 | 20 31 | 17 31	jmdict
連続	13 19	16	19 | 13 16 | 13 19	corpus
連続性	13	10	10 13 | 13 | 13	corpus
連行	15	35	15 | 15 | 15 35	jmdict
連覇	15	14	14 | 15 | 15	jmdict
連邦政府	26 36	27	27 36 | 26 36 | 26 36	corpus
連邦裁判所	27	36	27 36 | 27 | 27	corpus
週休	33	16 34	33 | 16 34 | 33	jmdict
週刊	16	31 32	31 | 16 | 16 32	jmdict
進化論	30 50	10 32	30 32 | 30 50 | 10 50	jmdict
進捗	15 19	10	15 19 | 10 15 | 15 19	corpus
進攻	15	36	15 36 | 15 | 15	jmdict
進行状況	10 15	13	10 13 | 10 15 | 10 15	jmdict
進言	31 35	36	31 36 | 31 35 | 31 35	jmdict
進講	31 36	33	31 36 | 31 36 | 31 33	jmdict
進路	17 30	15	15 17 | 17 30 | 17 30	jmdict
進退	15	30	15 | 15 | 15 30	jmdict
進退伺い	34 35	31	34 35 | 31 34 | 34 35	jmdict
進駐軍	27	36	27 | 27 36 | 27	jmdict
逸話	10 33	31	10 33 | 31 33 | 10 33	jmdict
逼迫	14	13 15	14 | 13 14 | 14 15	corpus
遂行	15	38	15 | 15 | 15 38	corpus
遅れ	15 16	14	15 16 | 14 16 | 15 16	corpus
遅咲き	54	13 15 16 32	13 54 | 16 32 | 15 54	jmdict
遊	33	30 32	32 33 | 30 33 | 33	corpus
遊山	33	35	33 | 33 | 33 35	jmdict
遊撃	36	24	36 | 36 | 24 36	jmdict
遊歩	15	33	15 | 15 | 15 33	jmdict
遊覧	35	33	35 | 33 35 | 35	jmdict
運	13 14	10	13 14 | 13 14 | 10 13 14	corpus
運び	15	30	15 | 15 30 | 15	corpus
運動	15 33	30 36	15 30 33 | 15 33 36 | 15 33	jmdict
運動不足	19 57	13	19 57 | 13 57 | 19	jmdict
運動会	33	35	33 | 33 35 | 33	jmdict
運勢	13	30	13 30 | 13 | 13	jmdict
運搬	15	38	15 | 15 | 15 38	jmdict
運用	38	30	38 | 30 38 | 38	corpus
過	10	19 34	10 | 19 | 10 34	corpus
過ぎ	19	15 16	15 16 | 19 | 19	jmdict
過保護	13	30 35	13 | 13 30 | 13 35	jmdict
過労	57	14	57 | 14 57 | 57	jmdict
過失	30 34	10	10 30 | 30 34 | 30 34	corpus
過失致死	34	15 57	34 | 15 57 | 34	jmdict
過少申告	36	31 37	36 | 36 | 31 37	jmdict
過激	13	14	13 | 13 | 13 14	jmdict
過疎	13 26	12	13 26 | 12 26 | 13 26	jmdict
過程	15	16	15 | 15 16 | 15	corpus
過食	33	57	33 | 57 | 33	jmdict
道交法	34	36	34 | 34 36 | 34	jmdict
道具立て	30 40	45	30 40 | 30 40 | 30 40 45	corpus
道化	24	32	24 32 | 24 | 24	jmdict
道場	44	47	44 47 | 44 | 44	jmdict
道標	45	17	17 45 | 45 | 45	jmdict
道義	34	30	34 | 34 | 30 34	jmdict
道草	33	15	33 | 33 | 15 33	jmdict
道議会	27	36	27 | 27 | 27 36	jmdict
道路	17 47	44	17 47 | 17 47 | 44 47	corpus
道連	15	22	15 | 15 | 22	corpus
道連れ	22	35	22 | 22 35 | 22	corpus
達し	15	19	15 | 19 | 15	corpus
達磨	40	53 55	40 | 40 53 | 40 55	jmdict
達頼喇嘛	24	20 25 36	24 | 24 36 | 20 25	jmdict
違反	34	10	34 | 34 | 10 34	corpus
違法	34	36	34 36 | 34 | 34	corpus
遠まわし	31	13 30	13 | 31 | 30 31	jmdict
遠巻き	17	35	17 | 17 35 | 17	jmdict
遠征	15	17 38	15 38 | 15 | 15 17	jmdict
遠心	15 50	14	14 | 15 50 | 15 50	jmdict
遠来	22	16 35	16 35 | 22 | 22	jmdict
遠洋	17	47 50	17 | 17 47 | 17 50	jmdict
遠目	30	18	18 | 30 | 30	jmdict
遠足	33	35	33 35 | 33 | 33	jmdict
遠近	19	13 17	19 | 17 19 | 13 19	jmdict
遠隔操作	15 45	30	15 30 | 15 45 | 15 45	corpus
適合	13	10 15	10 15 | 13 | 13	jmdict
適地	17	47	17 | 17 47 | 17	jmdict
適当	13	30	13 | 30 | 13	jmdict
適正	13	34	13 | 13 34 | 13	jmdict
適法	34	13	34 | 13 34 | 34	corpus
適用範囲	19	17	17 19 | 19 | 19	corpus
適齢	19	16	16 | 19 | 19	jmdict
遭遇	15 35	12	12 15 35 | 15 35 | 15 35	jmdict
遭難	15	12	15 | 15 | 12 15	jmdict
遮蔽	15 45	18	15 18 | 15 45 | 15 45	corpus
遵法	34	36	34 36 | 34 | 34	jmdict
遷移	15	17	15 17 | 15 | 15	corpus
遷都	15 36	26	15 36 | 15 26 | 15 36	jmdict
選	30	34	30 | 34 | 30	corpus
選り	15	30	30 | 15 | 15	corpus
選任	15 36	34	15 36 | 15 36 | 34 36	jmdict
選奨	34	35	34 35 | 34 | 34	jmdict
選手	24	55	24 55 | 24 | 24	corpus
選手村	44	17	17 44 | 44 | 44	jmdict
選手権		32 33 34 35	34 | 33 | 32 35	jmdict
選抜	11 15	34	15 34 | 11 15 | 11 15	jmdict
選択科目	33	32	32 | 33 | 33	jmdict
選挙人	20	24 34 36	20 34 | 20 36 | 24	jmdict
選考	34 35	30 36	34 36 | 34 35 | 30 35	jmdict
選良	24	20 36	24 | 24 36 | 20 24	jmdict
遺伝子	51 57	53	53 57 | 51 57 | 51 57	corpus
遺伝学	30	32 53	30 53 | 32 | 30	jmdict
遺失	15	12	15 | 15 | 12 15	jmdict
遺影	32	40	32 | 32 | 32 40	jmdict
遺書	31	57	31 | 31 57 | 31	jmdict
遺構	33	44	33 | 33 | 33 44	jmdict
遺物	40	33 50	40 | 40 50 | 33 40	jmdict
遺留	34	10	10 | 34 | 34	jmdict
遺稿	32	31	31 32 | 32 | 32	jmdict
遺訓	31	30 33	31 | 31 33 | 30 31	jmdict
遺跡	33	50	33 | 33 50 | 33	jmdict
避妊	15 57	30	15 57 | 30 57 | 15 57	jmdict
