word	kept	dropped	passes	tier
返り咲き	15	54	15 54 | 15 | 15	jmdict
返事	31	35	31 35 | 31 | 31	jmdict
返品	37	15	37 | 37 | 15 37	jmdict
返書	31	40	31 | 31 | 31 40	jmdict
返還	15	37	15 37 | 15 | 15	jmdict
迫	14	15	14 | 14 | 15	corpus
迫害	36	15	36 | 15 | 36	jmdict
迷信	30	10	10 | 30 | 30	jmdict
迷彩	18	30	30 | 18 | 18	jmdict
迷惑メール	31	40	31 | 31 40 | 31	corpus
迷路	17	40	40 | 17 | 17	jmdict
追っかけ	24	22	22 | 24 | 24	jmdict
追っ手	22	24	22 | 22 | 24	jmdict
追及	15	35	35 | 15 | 15	corpus
追悼	30	33	30 | 30 33 | 30	jmdict
追記	32	31	32 | 31 | 32	corpus
追試		10 15 33	10 | 15 | 33	corpus
追認	34	10	34 | 10 34 | 34	corpus
退潮	13 50	15	13 50 | 13 50 | 15	jmdict
送り先	17	22	17 | 17 | 17 22	jmdict
送り手	24	22	24 | 22 | 24	corpus
送信	31	15	31 | 15 31 | 31	corpus
送球	33	15	33 | 33 | 15 33	jmdict
送稿	31	32	31 | 31 | 32	jmdict
逃げ腰	13	18 30	18 30 | 13 | 13	jmdict
逃げ道	17	30	17 | 17 30 | 17	jmdict
逃避	15	30	15 30 | 15 | 15	corpus
逆		13 17 18	17 | 18 | 13	corpus
逆さ	18	17	18 | 17 18 | 18	corpus
逆効果	15	13	15 | 13 | 15	corpus
逆探知	30	15	15 | 30 | 30	jmdict
逆立ち	15 18	56	15 18 | 18 | 15 56	jmdict
逆行	15	17	15 17 | 15 | 15	jmdict
逆説	10	30	10 | 30 | 10	corpus
逆転勝ち	15	10 13	13 15 | 15 | 10	jmdict
透かし	18	40	40 | 18 | 18	jmdict
透明	13	18	18 | 13 | 13	corpus
透析	15	56 57	15 | 15 56 | 57	corpus
途上	15	17	15 17 | 15 | 15	corpus
途方	30	17	17 | 30 | 30	jmdict
通	17	19 20 24	17 | 24 | 17 19 20	corpus
通し	15	16	15 | 15 | 15 16	corpus
通じ	30	17 31	17 30 | 30 | 30 31	corpus
通り魔	20	24	20 | 24 | 20	jmdict
通信簿	40	31	31 40 | 40 | 40	jmdict
通信網	27	15 17	15 27 | 17 | 27	corpus
通信路	17	31	17 31 | 17 | 17	corpus
通勤	15	33	15 33 | 15 | 15	jmdict
通学	15	33	15 33 | 15 | 15	jmdict
通帳	40	37	40 | 37 40 | 40	jmdict
通気	15	17	15 | 17 | 15	jmdict
通産相	25	24	24 25 | 25 | 25	jmdict
通称	31	20	31 | 20 | 31	corpus
通航	15	17	15 17 | 15 | 15	jmdict
通行	15	17	15 | 15 | 15 17	jmdict
通話	31	35	31 | 31 35 | 31	corpus
通説	10	30	10 | 10 30 | 10	jmdict
通達	31	36	31 36 | 31 | 31	jmdict
通関	38	37	38 | 37 | 38	jmdict
通風	15	50	15 50 | 15 | 15	jmdict
逝去	57	15	15 | 57 | 57	jmdict
速力	19	14	14 | 19 | 19	jmdict
速球	15	40 51	15 | 15 51 | 40	jmdict
速記録	31 40	32	32 40 | 31 40 | 31 40	jmdict
速達便		31 38 40	31 | 38 | 40	jmdict
造作	44	18 30	44 | 44 | 18 30	jmdict
造化	50	15	15 | 50 | 50	corpus
造園	47	38	47 | 38 | 47	jmdict
造幣	38	37	38 | 38 | 37	jmdict
造形	32	18	32 | 32 | 18 32	jmdict
造語	31	32	31 | 31 32 | 31	jmdict
連係	35	15	15 35 | 35 | 35	jmdict
連勝		10 13 15	10 | 15 | 13	jmdict
連合	27	35	27 35 | 27 | 27	corpus
連帯保証	34	37	34 | 34 | 34 37	jmdict
連座	34	36	34 | 36 | 34	jmdict
連戦	15	10	15 | 10 | 15	jmdict
連投	15	31	15 | 15 31 | 15	jmdict
連敗		10 13 15	10 | 15 | 13	jmdict
連理	18	54	54 | 18 | 18	jmdict
連立	36	15 30	36 | 30 36 | 15 36	corpus
連絡	35	31	35 | 31 35 | 35	corpus
連絡先		17 22 31 35	17 22 | 35 | 31	jmdict
連続性	15	13	15 | 13 | 15	corpus
連邦政府	27 36	26	27 36 | 26 36 | 27 36	corpus
週刊	16	32	16 32 | 16 | 16	jmdict
進入	15	17	15 | 15 | 15 17	jmdict
進呈	35	37	35 37 | 35 | 35	jmdict
進学	15	33	15 | 15 | 33	jmdict
進駐	15	36	15 | 15 36 | 15	jmdict
進駐軍	27	36	27 36 | 27 | 27	jmdict
逸品	40	13	40 | 13 40 | 40	jmdict
逸材	24	20	24 | 24 | 20	jmdict
逼迫	13	14	13 | 13 14 | 13	corpus
遅咲き	16 54	13 24	16 24 54 | 13 16 54 | 16 54	jmdict
遅滞	15	16	15 | 15 | 16	jmdict
遊園地	44	33 47	47 | 33 44 | 44	jmdict
遊山	33	15	15 | 33 | 33	jmdict
遊牧	33	47	33 47 | 33 | 33	jmdict
遊覧	15	33	33 | 15 | 15	jmdict
運動	15	33	15 | 15 | 15 33	jmdict
運動不足		13 15 19 56	13 | 56 | 15 19	jmdict
運用	38	30	38 | 30 38 | 38	corpus
運転	15	38	15 | 15 | 15 38	corpus
過ぎ	19	15 16	15 16 19 | 19 | 19	jmdict
過保護	30	13	30 | 13 | 30	jmdict
過労	13	57	13 | 13 | 57	jmdict
過失	34	10	34 | 34 | 10 34	corpus
過失致死	10	57	10 | 10 | 10 57	jmdict
過密	13	19	13 19 | 13 | 13	jmdict
過小評価	13	30	13 | 30 | 13	corpus
過少申告	31	37	31 | 31 37 | 31	jmdict
過熱	50	13	13 50 | 50 | 50	corpus
過食	33	43	33 | 43 | 33	jmdict
道	17 30	26	17 30 | 17 30 | 17 26 30	corpus
道のり	17	19	17 | 17 | 17 19	jmdict
道具	45	30	45 | 30 45 | 45	corpus
道徳	30	33	30 | 33 | 30	jmdict
道案内	17	30 35	17 30 | 17 | 35	jmdict
道楽	33	30	30 | 33 | 33	jmdict
道標	17 45	40	17 45 | 17 40 | 17 45	jmdict
道路	17	44	17 | 44 | 17	corpus
達し		15 19 31	31 | 19 | 15	corpus
達磨	40	20	20 40 | 40 | 40	jmdict
達者	13	24 56	13 | 13 24 | 13 56	jmdict
達頼喇嘛	20	24	20 | 20 | 24	jmdict
違	10	13	13 | 10 | 10	corpus
違憲	34	10	34 | 34 | 10	corpus
遠まわし	30	13	13 | 30 | 30	jmdict
遠回り	15 17	30	15 17 | 15 17 | 17 30	jmdict
遠慮	30	35	30 | 30 | 30 35	jmdict
遠来	15	17	17 | 15 | 15	jmdict
遠泳	33	15	33 | 33 | 15	jmdict
遠足	15	33	15 | 33 | 15	jmdict
遠隔操作	15	36	15 | 15 | 15 36	corpus
遡及	16	15	16 | 15 16 | 16	corpus
適否	13	10	13 | 13 | 10	jmdict
適地	47	17	47 | 17 47 | 47	jmdict
適宜	30	13	30 | 30 | 13	jmdict
適性	13	14	13 | 13 14 | 13	jmdict
適性検査	10	30	10 | 30 | 10	jmdict
適温	19	50	19 50 | 19 | 19	jmdict
遭遇	35	15	35 | 35 | 15	jmdict
遭難	13	10	10 | 13 | 13	jmdict
遷都	15 26	36	15 26 | 15 26 | 15 36	jmdict
選りすぐり	11	13	11 | 13 | 11	jmdict
選任	36	15	36 | 36 | 15	jmdict
選出	15	36	15 | 15 | 15 36	jmdict
選奨	30	35	35 | 30 | 30	jmdict
選定	30	15	30 | 30 | 15	corpus
選手権	33	10	10 | 33 | 33	jmdict
選択肢	30	11	11 | 30 | 30	corpus
選考	30	15	15 | 30 | 30	jmdict
遺伝子	57	53	53 | 57 | 57	corpus
遺伝子工学	30	33	30 | 33 | 30	jmdict
遺伝学	33	30	30 | 33 | 33	jmdict
遺児	21	20	21 | 20 21 | 21	jmdict
遺稿	32	40	32 40 | 32 | 32	jmdict
避妊	57	15	57 | 57 | 15	jmdict
避難民	20	24	20 | 20 24 | 20	jmdict
邪魔	15	13	15 | 15 | 13	jmdict
邸内	17	44	17 | 17 44 | 17	jmdict
部	18 27	32	27 | 18 27 32 | 18 27	corpus
部位	56	18	56 | 56 | 18	jmdict
部品	41	40	41 | 41 | 40	corpus
部外	22	17	17 | 22 | 22	jmdict
部活	33	27	33 | 33 | 27	jmdict
郵便	31	38 40	38 | 31 | 31 40	corpus
郵便受け	45	40	40 | 45 | 45	jmdict
郵便局	27	44	27 | 27 | 27 44	corpus
郵政	38	36	36 38 | 38 | 38	jmdict
郷土	26	33	26 | 26 | 26 33	jmdict
郷里	26	17	17 | 26 | 26	jmdict
都内	26	17	26 | 17 26 | 26	jmdict
都市計画	47	26 30	47 | 47 | 26 30	jmdict
都市部	26	17	17 26 | 26 | 26	jmdict
都立	27	25	27 | 27 | 25	jmdict
鄙	26	17	26 | 17 | 26	jmdict
酋長	25	24	24 | 25 | 25	jmdict
配下	17 25	24	25 | 17 25 | 17 24	corpus
配分	19	15 37	19 37 | 19 | 15	corpus
配本	38	32	38 | 32 | 38	jmdict
配給	37	15 38	37 38 | 37 | 15 37	corpus
配線	41	45	45 | 41 | 41	corpus
配車	15	38	15 | 15 | 38	jmdict
配電	15	38	15 | 38 | 15	corpus
酒乱	20	24	20 | 20 | 24	jmdict
酒席	35	33	33 35 | 35 | 35	jmdict
酒気	13	50	50 | 13 | 13	jmdict
酒蔵	44	38	44 | 44 | 38 44	jmdict
酒量	19	43	19 | 19 | 19 43	jmdict
酒飲み	24	20	24 | 24 | 20	jmdict
酔い	13	56	13 | 56 | 13	jmdict
酔っ払い	20	24	24 | 20 | 20	jmdict
酪農	38	47	38 | 38 47 | 38	jmdict
酷寒	50	19	50 | 50 | 19 50	jmdict
酸化	15	50	15 | 15 | 15 50	jmdict
酸素吸入	15 56	57	56 57 | 15 56 | 15 56	jmdict
醍醐味	30	13	30 | 13 | 30	jmdict
醜女	20	13	20 | 20 | 13 20	jmdict
醸造	38	15	15 38 | 38 | 38	jmdict
里	17 19	26	17 19 | 17 19 | 19 26	jmdict
重し	45	14 40	14 40 | 45 | 45	jmdict
重なり	15	13	13 | 15 | 15	corpus
重り	40	45	40 | 45 | 40	jmdict
重心	17	30	17 | 17 30 | 17	corpus
重点		13 19 30	13 | 19 | 30	corpus
重箱	40	45	45 | 40 | 40	jmdict
重罪	10	34	10 | 34 | 10	jmdict
重複	13	15	13 | 13 | 15	corpus
重解	10	11	10 | 11 | 10	corpus
野	47	17	47 | 47 | 17 47	corpus
野原	17	50	50 | 17 | 17	jmdict
野合	35	36	35 36 | 35 | 35	jmdict
野戦	36	33	36 | 36 | 33	jmdict
野良	47	13	47 | 47 | 13	corpus
野菜	43	54	43 54 | 43 | 43	jmdict
量化	19	30	19 | 19 | 19 30	corpus
量子	19	50 51	19 | 50 | 19 51	jmdict
量販店	38	44	38 | 38 44 | 38	jmdict
金券	37	40	37 40 | 37 | 37	jmdict
金力	14	37	14 | 14 37 | 14	corpus
金婚式	33	16	33 | 33 | 16 33	jmdict
金字塔	10 44	13 18	10 44 | 13 18 44 | 10 44	jmdict
金工	38	32	38 | 38 | 32 38	jmdict
金星	52	13	13 52 | 52 | 52	jmdict
金物	40	41 45	40 41 | 40 | 45	jmdict
金目	37	13	37 | 13 37 | 37	jmdict
金網	41	40 45	41 45 | 40 41 | 41	jmdict
釘	45	40	40 | 45 | 45	jmdict
釣り	38	33	38 | 33 | 38	jmdict
釣り堀	17	44	17 | 17 | 44	jmdict
鈍器	45	40	45 | 45 | 40 45	jmdict
鈍感	13	30	13 | 13 | 30	jmdict
鈴	45	40	45 | 40 | 45	jmdict
鉄	51	41	51 | 41 51 | 51	corpus
鉄則	34	30	34 | 30 | 34	jmdict
鉄壁	14	13 44	14 | 14 | 13 44	jmdict
鉄条網		40 41 45	45 | 40 | 41	jmdict
鉄板	41	45	41 | 41 | 41 45	jmdict
鉄柱	40	41	41 | 40 | 40	jmdict
鉄火		10 13 43 51	10 | 43 | 13 51	jmdict
鉄腕	56	14	14 56 | 56 | 56	jmdict
鉄道	45	44	44 | 45 | 45	corpus
鉄道網	17	45	17 45 | 17 | 17	jmdict
鉄鉱	51	41	41 51 | 51 | 51	jmdict
鉱脈	51	50	50 | 51 | 51	jmdict
銀座	17	26	26 | 17 | 17	jmdict
銀行	27	37	27 | 27 | 27 37	corpus
銀製	41	51	51 | 41 | 41	jmdict
銅像	32	40	32 | 32 40 | 32	jmdict
銅線	41	51	41 51 | 41 | 41	jmdict
銅鐸	40	45	40 | 45 | 40	jmdict
銘記	30	32	30 32 | 30 | 30	jmdict
鋭敏	13	30	13 30 | 13 | 13	jmdict
鋳型	45	18	45 | 45 | 18 45	jmdict
鋳物	40	41	40 | 40 | 41	jmdict
鋳造	38	15	38 | 15 | 38	jmdict
鋼管	41	45	41 | 41 | 41 45	jmdict
錆	51	15 50	50 51 | 51 | 15 51	jmdict
錬金術	33	30	30 | 33 | 33	jmdict
錯誤	10	30	30 | 10 | 10	corpus
鍋	45	43	43 45 | 45 | 45	jmdict
鍼灸	15	30	15 | 30 | 15	jmdict
鍾乳洞	50	17	17 | 50 | 50	jmdict
鎖国	36	26 33	26 36 | 36 | 33 36	jmdict
鎧	42	40	40 42 | 42 | 42	jmdict
鎮圧	15	36	15 36 | 15 | 15	jmdict
鎮座	12	17	12 | 12 | 17	jmdict
鏡	45	40	40 | 45 | 45	corpus
鏡台		40 44 45	44 | 45 | 40	jmdict
長	19 24	25	19 24 | 24 | 19 25	corpus
長命	57	16	16 | 57 | 57	corpus
長征	33	15	33 | 33 | 15 33	jmdict
長打	15	33	33 | 15 | 15	jmdict
長持ち	16	13 40	13 40 | 16 | 16	jmdict
長短	19	13	13 19 | 19 | 19	jmdict
長続き	16	15	16 | 16 | 15 16	jmdict
長話	31	35	31 35 | 31 | 31	jmdict
長距離	17	19	17 | 17 | 17 19	corpus
長身	18	56	18 | 56 | 18	jmdict
長髪	56	18	18 56 | 56 | 56	jmdict
門	44	11	11 44 | 44 | 44	corpus
門下生	24	22	24 | 22 | 24	jmdict
門外漢		20 22 24	22 | 24 | 20	jmdict
門戸	44	17	17 44 | 44 | 44	jmdict
閉まり	13	15	13 15 | 13 | 13	jmdict
閉塞	13	15	13 | 13 15 | 13	jmdict
閉廷	15	36	15 36 | 15 | 15	jmdict
閉経	57	56	57 | 56 | 57	jmdict
開口	18	17	17 | 18 | 18	jmdict
開国	15 36	26	36 | 15 26 | 15 36	jmdict
開城	15	26	26 | 15 | 15	jmdict
開店	15	38	15 | 15 38 | 15	jmdict
開明	13	30	13 | 13 30 | 13	jmdict
開演	15	32	15 | 15 | 15 32	jmdict
開発	15 38	47	15 38 | 15 38 47 | 15 38	corpus
開発元	27	38	27 38 | 27 | 27	jmdict
開眼	15 30	56	15 30 | 15 30 | 15 30 56	jmdict
開腹	15	56	15 | 15 | 15 56	jmdict
開花	15 54	50	15 50 | 15 54 | 15 54	jmdict
間に合わせ	13	30	13 | 30 | 13	jmdict
間一髪	16	19	19 | 16 | 16	jmdict
間仕切り	44	40	44 | 40 | 44	jmdict
間伐	47	15	15 47 | 47 | 47	jmdict
間取り	18	44	18 | 18 44 | 18	jmdict
間引き	15	47	15 47 | 15 | 15	jmdict
間接	30	13	13 | 30 | 30	corpus
間柄	35	22	22 | 35 | 35	jmdict
関	17	35 44	17 | 17 35 44 | 17	corpus
関心事	30	10	10 | 30 | 30	jmdict
関数	30	10	10 30 | 30 | 30	corpus
関西人	20	26	20 26 | 20 | 20	jmdict
関西弁	31	33	31 | 31 | 31 33	jmdict
関連	10	35	10 | 10 | 35	corpus
関連性		10 13 35	10 | 13 | 35	corpus
関門	13 17	44	17 44 | 13 17 | 13 17	corpus
閣僚	24	25	24 | 25 | 24	corpus
閣外	25	36	36 | 25 | 25	jmdict
闇	50	13	13 | 50 | 50	corpus
闘病	15	57	15 | 15 57 | 15	jmdict
防ぎ	30	15	15 | 30 | 30	corpus
防備	30	36	36 | 30 | 30	corpus
防寒	30	15	30 | 15 | 30	jmdict
防弾	13	30	13 | 13 | 30	corpus
防御	30	14 15	15 | 14 30 | 30	corpus
防水	15	13	15 | 15 | 13	jmdict
防火	30	15	15 | 30 | 30	jmdict
防虫	30	15	15 | 30 | 30	jmdict
防衛庁	27	36	27 | 27 36 | 27	jmdict
防護	30	15	30 | 15 30 | 30	corpus
阿弥陀	33	12	33 | 12 | 33	jmdict
降伏	36	15	36 | 36 | 15	jmdict
降参	15	35	15 | 15 | 35	jmdict
降板	15	32	15 | 15 | 15 32	jmdict
降順	19	30	19 | 19 | 30	corpus
陣	17 18	22	17 18 22 | 17 | 18	corpus
陣取り	36	15	15 36 | 36 | 36	jmdict
陣営	22	36	22 36 | 22 | 22	jmdict
陣容	18	24	18 | 24 | 18	jmdict
陪審	27	24	27 | 27 | 24	jmdict
陰り	13	15 50	13 15 | 13 50 | 13	jmdict
陰気	13	30	13 30 | 13 | 13	jmdict
陰謀	10	30	30 | 10 | 10	corpus
陰陽		10 30 33	30 | 33 | 10	jmdict
陵	44	50	44 50 | 44 | 44	jmdict
陸地	17	50	17 50 | 17 | 17	jmdict
陸海	17	50	17 | 17 | 17 50	jmdict
陽光	50	52	50 | 50 | 52	jmdict
陽性	13	50	13 50 | 13 | 13	corpus
階	44	17	44 | 17 44 | 44	corpus
階級		13 25 26	13 | 25 | 26	jmdict
随伴	15	35	15 35 | 15 | 15	jmdict
随想	32	30	32 | 32 | 30 32	jmdict
随行	15	35	15 | 15 | 15 35	jmdict
隔たり	17	19	17 19 | 17 | 17	jmdict
隔絶	13	15 17	13 15 | 17 | 13	jmdict
障壁	13	17	13 | 13 | 13 17	corpus
障害	13	10	10 13 | 13 | 13	corpus
隠	15	12	15 | 12 | 15	corpus
隠し		13 15 30	15 | 30 | 13	corpus
隠し引き出し	45	40	45 | 40 | 45	jmdict
隠れ	13	12	12 | 13 | 13	corpus
隠居	24	15 20	15 24 | 24 | 20	jmdict
隣室	17	44	17 | 17 | 44	jmdict
隣近所	22	17 26	22 | 26 | 17 22	jmdict
雅号	20	31 32	20 32 | 31 | 20	jmdict
雅文	31	32	31 | 31 | 31 32	jmdict
雅楽	32	33	32 | 32 33 | 32	jmdict
集まり	35	15	15 | 35 | 35	jmdict
集団	22	27	22 | 22 27 | 22	corpus
集大成	15 32	13	15 32 | 15 32 | 13	jmdict
集荷	38	15	38 | 38 | 15 38	jmdict
集計	19	15	19 | 15 | 19	corpus
雌雄	53	11	11 53 | 53 | 53	jmdict
雑多	11	13	11 | 11 | 13	jmdict
雑学	30	33	30 | 30 | 30 33	jmdict
雑居	33 44	13	13 33 | 33 44 | 44	jmdict
雑木林	54	47	54 | 54 | 47 54	jmdict
雑穀	43	11	11 43 | 43 | 43	jmdict
雑誌	32	40	32 | 32 | 32 40	jmdict
雑踏	13	20	13 | 13 | 13 20	jmdict
雑食		43 53 55 57	43 53 | 57 | 55	jmdict
離れ離れ	13	15	15 | 13 | 13	jmdict
離乳	15	57	15 | 15 57 | 15	jmdict
離反	15	35	15 35 | 15 | 15	jmdict
離婚		15 21 35	15 | 35 | 21	jmdict
離散	15	19	15 | 15 | 15 19	jmdict
離職	15	38	15 | 15 38 | 15	jmdict
離農	15	38 47	15 47 | 15 38 | 15	jmdict
難しさ	19	13	13 | 19 | 19	corpus
難物	13	10	10 13 | 13 | 13	jmdict
難読	13	31	13 31 | 13 | 13	corpus
雨上がり	50	16	16 50 | 50 | 50	jmdict
雨後	16	50	16 50 | 16 | 16	jmdict
雨水	50 51	16	16 50 51 | 50 51 | 50 51	jmdict
雨漏り	50	15 44	44 50 | 50 | 15	jmdict
雨雲	50	52	50 | 52 | 50	jmdict
雪上	17	50	17 50 | 17 | 17	jmdict
雪中	50	17	50 | 17 | 50	jmdict
雪景色	18 50	17	17 50 | 18 50 | 18	jmdict
雪渓	50	17	17 50 | 50 | 50	jmdict
雪解け	50	15	50 | 50 | 15 50	jmdict
雪辱	30	35	30 | 35 | 30	jmdict
雲海	50	52	50 52 | 50 | 50	jmdict
零下	19	50	19 50 | 19 | 19	jmdict
電位	50	19	50 | 19 | 50	jmdict
電動	15	14	15 | 15 | 14	corpus
電圧	50	14 19	50 | 14 50 | 19	jmdict
電子部品	45	40	45 | 45 | 40	jmdict
電柱	45	44	45 | 44 | 45	jmdict
電気通信	31	38	31 | 38 | 31	jmdict
電池切れ	15	13	15 | 15 | 13	jmdict
電波望遠鏡	45	52	45 | 45 52 | 45	jmdict
電源開発	38	27	38 | 27 | 38	jmdict
電荷	50	51	50 | 50 | 51	jmdict
電話口	45	17 35	45 | 17 45 | 35 45	jmdict
電話線	41	45	41 | 41 | 45	jmdict
電送	15	31	15 | 15 | 15 31	jmdict
電離	50	15	50 | 50 | 15	jmdict
需給	37	19	19 37 | 37 | 37	corpus
需要	13	37	37 | 13 | 13	corpus
震源	50	17	50 | 17 50 | 50	jmdict
霊山	17 50	33	17 50 | 50 | 17 33	jmdict
霊長	55	20	20 | 55 | 55	jmdict
霊験	14	13	13 | 14 | 14	jmdict
霊魂	57	30	57 | 30 | 57	jmdict
霜降り	43	18 50	18 43 | 43 50 | 43	jmdict
露	50	26	26 50 | 50 | 50	corpus
露光	15	50	15 50 | 15 | 15	jmdict
露出	13	15	13 | 13 | 13 15	corpus
露店	38	44	38 | 44 | 38	jmdict
露見	10	12	12 | 10 | 10	corpus
青息吐息	13	30	13 30 | 13 | 13	jmdict
青春	16	57	16 57 | 16 | 16	jmdict
青柳	54	20	54 | 20 54 | 54	jmdict
青梅	43 54	26	43 54 | 26 54 | 43	jmdict
青田	47	54	47 54 | 47 | 47	jmdict
青田買い	37	24 38	37 | 24 38 | 37	jmdict
青砥	45	17	45 | 17 | 45	jmdict
青竹	54	41	41 54 | 54 | 54	jmdict
青色	18	13	13 | 18 | 18	jmdict
青色申告	37	34	34 37 | 37 | 37	jmdict
青銅	51	41	41 51 | 51 | 51	jmdict
靖国神社	44	27	44 | 27 44 | 44	jmdict
静物	32	51	32 | 32 | 51	jmdict
非	13	10	13 | 10 | 13	corpus
非営利		13 25 38	13 | 38 | 25	corpus
非国民	20	24	20 | 20 | 24	jmdict
非常時	16	13	13 16 | 16 | 16	jmdict
非情	13	30	13 | 13 30 | 13	jmdict
非戦闘員	24	20	24 | 20 | 24	jmdict
非番	16	13	16 | 13 | 16	jmdict
非行	10	13	10 | 13 | 10	jmdict
非難	31	35	31 | 35 | 31	corpus
面	18	17	18 | 18 | 17 18	corpus
面々	20	22	20 | 20 | 22	jmdict
面倒	13	30	13 | 30 | 13	jmdict
面持ち	18	30	18 30 | 18 | 18	jmdict
面目	13 18	56	13 56 | 13 18 | 13 18	jmdict
靴屋	24 44	38	24 44 | 24 44 | 38	jmdict
鞍馬	45 55	17 26	26 45 55 | 17 45 55 | 45	jmdict
鞘	37 40	54	37 40 54 | 37 40 | 40	jmdict
韓国	26	23	23 26 | 26 | 26	corpus
音痴	20	13 30	20 | 30 | 13 20	jmdict
音程	19	32	19 32 | 19 | 19	jmdict
音色	50	32	32 | 50 | 50	jmdict
音速	19	14	14 | 19 | 19	jmdict
音響効果	32	50	32 | 32 50 | 32	jmdict
音頭	32	36	32 | 32 | 32 36	jmdict
韻律	32	31	31 32 | 32 | 32	jmdict
響き	50	30	30 50 | 50 | 50	jmdict
項	11	56	11 | 11 56 | 11	corpus
順	19	18 30	19 | 19 30 | 18	corpus
順序	18	30	30 | 18 | 18	corpus
順番	18	19	18 | 18 | 19	corpus
順送り	15	30	15 | 15 30 | 15	jmdict
須要		10 13 30	10 | 30 | 13	corpus
預かり	35	37	35 | 35 37 | 35	jmdict
預け	35 37	15	35 37 | 15 37 | 35	jmdict
預り証	37 40	34	34 40 | 37 | 37 40	jmdict
預貸率	37	19	37 | 19 37 | 37	jmdict
頑張り	14	30	14 30 | 14 | 14	jmdict
頒布	15	35	15 35 | 15 | 15	jmdict
領	26	17	26 | 17 26 | 26	corpus
領主	25	36	25 36 | 25 | 25	jmdict
領内	26	17	26 | 26 | 17 26	jmdict
領分	17	26	17 | 17 | 17 26	jmdict
領収書	40	31 37	40 | 31 37 40 | 40	jmdict
領海	26	17	17 26 | 26 | 26	jmdict
頭打ち	13	19	19 | 13 | 13	corpus
題意	10	30	30 | 10 | 10	corpus
題目	32	10	10 32 | 32 | 32	jmdict
額	19 40 56	37 45	19 40 56 | 19 37 45 56 | 19 40 56	corpus
額面割れ	37	13	37 | 37 | 13 37	jmdict
顔	20 56	18	56 | 20 56 | 18 20 56	corpus
顔つき	18	56	18 56 | 18 | 18	jmdict
顔ぶれ	24	20	24 | 24 | 20	jmdict
顔色	56	18	18 56 | 56 | 56	jmdict
顔負け	30	13	30 | 13 | 30	jmdict
顕	13	20	20 | 13 | 13	corpus
願い	30	31	30 | 30 31 | 30	jmdict
願書	40	31	40 | 40 | 31 40	jmdict
顧	30	22	22 | 30 | 30	corpus
顧客満足	13	30	30 | 13 | 13	jmdict
風	50	13 18	18 50 | 50 | 13 50	corpus
風俗	33	38	33 38 | 33 | 33	jmdict
風光		13 17 50	13 | 50 | 17	jmdict
風力	14	50	14 | 14 | 14 50	jmdict
風合い	18	13	18 | 18 | 13	jmdict
風向	17	50	17 | 17 50 | 17	jmdict
風呂屋	44	38	44 | 44 | 38 44	jmdict
風呂敷	40	42	40 | 40 | 42	jmdict
風味	43	13	43 | 43 | 13	jmdict
風当たり	13 50	35	35 50 | 13 50 | 13	jmdict
風景	18	17	17 | 18 | 18	jmdict
風格	13	18	13 | 13 | 13 18	jmdict
風流	13	33	13 | 13 | 33	jmdict
風評	10 31	13	13 31 | 10 31 | 10 31	jmdict
風車	45	40	45 | 45 | 40 45	jmdict
風通し	13 50	17	13 17 | 50 | 13 50	jmdict
風邪気	57	56	57 | 56 | 57	jmdict
風鈴	45	40	45 | 45 | 40	jmdict
飛沫	51	50	51 | 50 51 | 51	jmdict
飛球	15	40	15 | 15 | 40	jmdict
飛行場	44	17	17 | 44 | 44	jmdict
食い	43	15 30	15 43 | 30 | 43	corpus
食い違い	10	13	13 | 10 | 10	corpus
食べ歩き	33	15	33 | 33 | 15	jmdict
食卓	40	45	45 | 40 | 40	jmdict
食器	40	45	40 | 45 | 40	jmdict
食塩	43	51	43 | 43 51 | 43	jmdict
食用	43	30	43 | 30 | 43	jmdict
飢え	57	56	57 | 56 | 57	jmdict
飢饉	13	50	50 | 13 | 13	jmdict
飲み		15 33 43	33 | 43 | 15	corpus
飲み水	43	51	43 51 | 43 | 43	jmdict
飲み過ぎ	19	15	19 | 15 | 19	jmdict
飲み食い	43	15	43 | 15 | 43	jmdict
飲料水	43	51	43 | 43 51 | 43	corpus
飲用	43	15	15 | 43 | 43	jmdict
飲食店	38	44	38 | 38 44 | 38	jmdict
飼育	15	55	15 | 15 55 | 15	jmdict
飽和	13	19	13 | 19 | 13	corpus
飽食	43	13	43 | 13 | 43	jmdict
飾り付け	32	15	32 | 32 | 15	jmdict
飾り気	18	13	18 | 18 | 13	jmdict
養生	57	15 30 56	15 57 | 57 | 30 56	jmdict
養育	33	15	33 | 15 | 33	jmdict
養護	35	15	15 | 35 | 35	jmdict
饗宴	43	35	43 | 43 | 35	jmdict
首	56	24 25	25 56 | 24 56 | 56	corpus
首位	13	19	19 | 13 | 13	corpus
首切り	15	38 56	15 | 15 56 | 15 38	jmdict
首尾	15	16	15 | 16 | 15	jmdict
首班	25	36	25 | 25 | 36	jmdict
首相	25	24	25 | 24 25 | 25	corpus
首脳	24	25	24 25 | 24 | 24	jmdict
首脳部	24	25 27	24 | 24 | 25 27	jmdict
首謀		15 20 30	20 | 30 | 15	jmdict
首長	25	24 36	24 36 | 25 | 25	jmdict
首領	24	36	24 36 | 24 | 24	jmdict
首飾り	40	42	42 | 40 | 40	jmdict
香	50	40	40 50 | 50 | 50	corpus
香典	37	33	37 | 33 37 | 37	jmdict
香味	43	50	43 50 | 43 | 43	jmdict
